Lotto Texas,11,1,1997,42,25,8,3,4,24
Lotto Texas,11,5,1997,20,30,10,12,31,25
Lotto Texas,11,8,1997,28,48,39,44,3,35
Lotto Texas,11,12,1997,28,41,39,17,34,37
Lotto Texas,11,15,1997,1,45,10,33,22,46
Lotto Texas,11,19,1997,42,30,5,7,32,12
Lotto Texas,11,22,1997,39,15,3,44,10,49
Lotto Texas,11,26,1997,12,23,39,36,10,20
Lotto Texas,11,29,1997,36,21,11,20,48,14
Lotto Texas,12,3,1997,9,40,24,19,1,15
Lotto Texas,12,6,1997,46,4,15,16,47,24
Lotto Texas,12,10,1997,20,41,1,2,26,21
Lotto Texas,12,13,1997,27,49,8,36,10,11
Lotto Texas,12,17,1997,44,9,24,18,30,15
Lotto Texas,12,20,1997,44,9,43,5,35,45
Lotto Texas,12,24,1997,28,33,19,30,21,7
Lotto Texas,12,27,1997,37,6,19,31,8,29
Lotto Texas,12,31,1997,16,38,41,13,14,44
Lotto Texas,1,3,1998,10,33,19,22,8,44
Lotto Texas,1,7,1998,10,34,29,7,4,3
Lotto Texas,1,10,1998,29,49,2,26,18,27
Lotto Texas,1,14,1998,20,5,30,15,3,34
Lotto Texas,1,17,1998,30,50,25,26,4,42
Lotto Texas,1,21,1998,44,40,19,12,41,20
Lotto Texas,1,24,1998,1,11,31,34,13,43
Lotto Texas,1,28,1998,31,32,37,46,40,28
Lotto Texas,1,31,1998,14,16,10,26,9,40
Lotto Texas,2,4,1998,3,20,40,50,32,9
Lotto Texas,2,7,1998,2,1,8,3,26,34
Lotto Texas,2,11,1998,36,33,29,34,31,39
Lotto Texas,2,14,1998,42,10,34,5,8,1
Lotto Texas,2,18,1998,10,44,2,20,31,1
Lotto Texas,2,21,1998,16,7,12,19,45,48
Lotto Texas,2,25,1998,25,1,36,37,22,44
Lotto Texas,2,28,1998,29,28,46,12,38,50
Lotto Texas,3,4,1998,24,15,10,48,43,44
Lotto Texas,3,7,1998,17,49,43,3,46,1
Lotto Texas,3,11,1998,43,28,32,8,38,12
Lotto Texas,3,14,1998,44,47,1,4,17,41
Lotto Texas,3,18,1998,50,20,32,45,28,46
Lotto Texas,3,21,1998,50,25,18,12,33,39
Lotto Texas,3,25,1998,28,2,9,11,43,29
Lotto Texas,3,28,1998,50,3,36,19,31,26
Lotto Texas,4,1,1998,14,49,32,12,50,16
Lotto Texas,4,4,1998,8,29,49,11,30,19
Lotto Texas,4,8,1998,1,6,15,30,8,50
Lotto Texas,4,11,1998,47,34,16,46,22,38
Lotto Texas,4,15,1998,6,43,18,9,3,24
Lotto Texas,4,18,1998,39,30,8,19,4,5
Lotto Texas,4,22,1998,11,49,2,24,6,16
Lotto Texas,4,25,1998,33,7,2,46,17,6
Lotto Texas,4,29,1998,50,40,3,4,7,44
Lotto Texas,5,2,1998,49,41,4,9,29,46
Lotto Texas,5,6,1998,26,29,9,13,11,2
Lotto Texas,5,9,1998,49,28,15,27,23,3
Lotto Texas,5,13,1998,14,39,45,36,18,5
Lotto Texas,5,16,1998,10,8,42,20,41,19
Lotto Texas,5,20,1998,25,18,9,34,32,35
Lotto Texas,5,23,1998,48,36,23,49,18,7
Lotto Texas,5,27,1998,34,49,13,40,25,27
Lotto Texas,5,30,1998,7,8,16,48,30,42
Lotto Texas,6,3,1998,23,24,11,38,1,3
Lotto Texas,6,6,1998,40,7,38,41,21,35
Lotto Texas,6,10,1998,1,20,43,16,4,30
Lotto Texas,6,13,1998,42,36,31,43,38,5
Lotto Texas,6,17,1998,8,35,37,50,49,31
Lotto Texas,6,20,1998,7,23,22,19,1,45
Lotto Texas,6,24,1998,30,20,18,28,3,15
Lotto Texas,6,27,1998,12,22,34,24,30,5
Lotto Texas,7,1,1998,5,20,7,43,1,23
Lotto Texas,7,4,1998,16,14,39,42,10,34
Lotto Texas,7,8,1998,4,36,7,22,9,28
Lotto Texas,7,11,1998,18,13,4,8,47,3
Lotto Texas,7,15,1998,39,32,12,36,3,23
Lotto Texas,7,18,1998,26,30,5,32,12,1
Lotto Texas,7,22,1998,38,2,17,23,21,50
Lotto Texas,7,25,1998,13,10,15,19,27,43
Lotto Texas,7,29,1998,18,8,48,7,21,26
Lotto Texas,8,1,1998,3,14,31,4,28,35
Lotto Texas,8,5,1998,38,50,5,32,14,48
Lotto Texas,8,8,1998,29,4,22,34,17,37
Lotto Texas,8,12,1998,34,45,8,24,26,12
Lotto Texas,8,15,1998,20,29,47,32,46,11
Lotto Texas,8,19,1998,21,35,40,45,6,13
Lotto Texas,8,22,1998,30,37,40,29,28,38
Lotto Texas,8,26,1998,16,32,27,41,13,49
Lotto Texas,8,29,1998,24,34,2,50,32,38
Lotto Texas,9,2,1998,43,23,41,47,49,1
Lotto Texas,9,5,1998,50,12,22,23,3,34
Lotto Texas,9,9,1998,35,19,17,6,44,40
Lotto Texas,9,12,1998,9,27,46,31,11,49
Lotto Texas,9,16,1998,31,33,9,19,32,24
Lotto Texas,9,19,1998,50,18,46,47,33,25
Lotto Texas,9,23,1998,34,42,43,18,25,13
Lotto Texas,9,26,1998,6,34,30,4,39,28
Lotto Texas,9,30,1998,34,31,5,19,28,36
Lotto Texas,10,3,1998,26,20,25,14,32,44
Lotto Texas,10,7,1998,22,6,20,4,48,40
Lotto Texas,10,10,1998,15,5,45,39,44,3
Lotto Texas,10,14,1998,19,16,34,41,2,33
Lotto Texas,10,17,1998,12,38,49,33,16,50
Lotto Texas,10,21,1998,15,10,21,50,33,25
Lotto Texas,10,24,1998,14,8,26,2,5,6
Lotto Texas,10,28,1998,3,39,38,34,18,19
Lotto Texas,10,31,1998,14,9,22,16,47,48
Lotto Texas,11,4,1998,22,44,12,43,10,16
Lotto Texas,11,7,1998,36,45,9,6,4,15
Lotto Texas,11,11,1998,23,13,35,43,5,50
Lotto Texas,11,14,1998,26,6,45,44,4,49
Lotto Texas,11,18,1998,36,25,22,42,41,4
Lotto Texas,11,21,1998,21,42,40,13,16,9
Lotto Texas,11,25,1998,39,2,29,8,41,21
Lotto Texas,11,28,1998,26,18,9,43,38,42
Lotto Texas,12,2,1998,18,43,50,34,31,2
Lotto Texas,12,5,1998,40,42,34,46,23,4
Lotto Texas,12,9,1998,31,5,9,50,4,27
Lotto Texas,12,12,1998,20,23,16,7,10,5
Lotto Texas,12,16,1998,32,29,4,35,44,16
Lotto Texas,12,19,1998,15,17,11,21,44,46
Lotto Texas,12,23,1998,21,38,25,45,13,18
Lotto Texas,12,26,1998,39,26,15,31,7,19
Lotto Texas,12,30,1998,42,32,22,26,2,3
Lotto Texas,1,2,1999,8,24,36,27,10,22
Lotto Texas,1,6,1999,45,26,27,21,4,19
Lotto Texas,1,9,1999,46,27,16,13,15,17
Lotto Texas,1,13,1999,12,20,3,29,24,27
Lotto Texas,1,16,1999,30,6,35,32,8,34
Lotto Texas,1,20,1999,7,25,35,46,14,11
Lotto Texas,1,23,1999,39,27,21,31,26,32
Lotto Texas,1,27,1999,3,1,49,12,44,5
Lotto Texas,1,30,1999,25,30,50,27,28,9
Lotto Texas,2,3,1999,46,25,10,48,49,33
Lotto Texas,2,6,1999,15,35,36,2,44,12
Lotto Texas,2,10,1999,27,25,20,49,30,22
Lotto Texas,2,13,1999,48,11,49,19,13,20
Lotto Texas,2,17,1999,25,28,26,33,10,30
Lotto Texas,2,20,1999,42,16,3,1,41,5
Lotto Texas,2,24,1999,46,11,24,21,9,31
Lotto Texas,2,27,1999,38,5,11,14,40,24
Lotto Texas,3,3,1999,13,7,6,5,20,33
Lotto Texas,3,6,1999,16,5,46,42,3,22
Lotto Texas,3,10,1999,19,47,2,42,16,49
Lotto Texas,3,13,1999,28,36,11,32,5,45
Lotto Texas,3,17,1999,5,44,28,38,45,43
Lotto Texas,3,20,1999,15,41,9,2,31,42
Lotto Texas,3,24,1999,30,16,28,43,20,45
Lotto Texas,3,27,1999,20,32,49,25,43,36
Lotto Texas,3,31,1999,36,34,33,35,14,29
Lotto Texas,4,3,1999,25,31,32,17,21,11
Lotto Texas,4,7,1999,29,47,11,20,45,12
Lotto Texas,4,10,1999,25,40,45,38,42,35
Lotto Texas,4,14,1999,10,34,41,22,3,2
Lotto Texas,4,17,1999,25,40,14,6,15,26
Lotto Texas,4,21,1999,19,47,39,27,29,11
Lotto Texas,4,24,1999,32,38,11,49,17,26
Lotto Texas,4,28,1999,29,50,1,31,5,11
Lotto Texas,5,1,1999,9,18,23,10,47,44
Lotto Texas,5,5,1999,37,14,39,19,6,32
Lotto Texas,5,8,1999,7,43,26,11,33,28
Lotto Texas,5,12,1999,7,24,34,40,5,45
Lotto Texas,5,15,1999,48,41,27,30,7,4
Lotto Texas,5,19,1999,23,30,22,5,2,3
Lotto Texas,5,22,1999,19,21,39,41,22,11
Lotto Texas,5,26,1999,3,1,33,29,44,23
Lotto Texas,5,29,1999,1,18,32,15,47,46
Lotto Texas,6,2,1999,5,38,16,48,29,27
Lotto Texas,6,5,1999,15,11,5,23,21,33
Lotto Texas,6,9,1999,47,33,20,2,6,26
Lotto Texas,6,12,1999,11,16,47,14,3,26
Lotto Texas,6,16,1999,32,13,50,10,4,38
Lotto Texas,6,19,1999,39,41,34,35,36,10
Lotto Texas,6,23,1999,49,4,34,41,42,10
Lotto Texas,6,26,1999,19,48,32,49,40,22
Lotto Texas,6,30,1999,2,24,34,43,28,47
Lotto Texas,7,3,1999,20,12,2,45,13,1
Lotto Texas,7,7,1999,23,35,21,14,28,8
Lotto Texas,7,10,1999,7,21,17,48,42,46
Lotto Texas,7,14,1999,28,14,33,3,11,44
Lotto Texas,7,17,1999,28,22,21,31,35,27
Lotto Texas,7,21,1999,44,29,13,31,15,37
Lotto Texas,7,24,1999,49,45,47,16,38,30
Lotto Texas,7,28,1999,21,48,7,19,18,34
Lotto Texas,7,31,1999,48,42,50,10,19,47
Lotto Texas,8,4,1999,6,45,31,35,41,22
Lotto Texas,8,7,1999,26,1,24,21,14,6
Lotto Texas,8,11,1999,18,38,35,9,19,44
Lotto Texas,8,14,1999,38,5,35,8,25,50
Lotto Texas,8,18,1999,27,41,42,48,20,37
Lotto Texas,8,21,1999,32,24,27,33,5,15
Lotto Texas,8,25,1999,22,34,33,32,4,10
Lotto Texas,8,28,1999,48,16,28,27,12,8
Lotto Texas,9,1,1999,44,34,31,13,46,45
Lotto Texas,9,4,1999,33,1,10,41,19,23
Lotto Texas,9,8,1999,47,44,21,12,11,41
Lotto Texas,9,11,1999,5,6,19,39,42,43
Lotto Texas,9,15,1999,7,41,31,36,46,4
Lotto Texas,9,18,1999,19,40,1,22,14,31
Lotto Texas,9,22,1999,44,50,24,6,22,49
Lotto Texas,9,25,1999,6,29,10,21,20,34
Lotto Texas,9,29,1999,48,1,50,7,33,31
Lotto Texas,10,2,1999,31,46,48,4,41,32
Lotto Texas,10,6,1999,15,9,33,2,13,47
Lotto Texas,10,9,1999,17,50,48,4,37,1
Lotto Texas,10,13,1999,24,46,40,25,16,50
Lotto Texas,10,16,1999,41,18,10,5,30,31
Lotto Texas,10,20,1999,11,22,15,47,38,33
Lotto Texas,10,23,1999,16,10,31,40,12,14
Lotto Texas,10,27,1999,44,27,50,12,20,1
Lotto Texas,10,30,1999,7,22,21,23,12,39
Lotto Texas,11,3,1999,45,20,3,40,22,43
Lotto Texas,11,6,1999,47,2,8,15,48,42
Lotto Texas,11,10,1999,18,31,40,3,30,15
Lotto Texas,11,13,1999,3,40,38,50,47,14
Lotto Texas,11,17,1999,36,15,35,50,1,16
Lotto Texas,11,20,1999,43,37,32,18,29,23
Lotto Texas,11,24,1999,22,26,9,20,39,28
Lotto Texas,11,27,1999,24,49,13,39,26,31
Lotto Texas,12,1,1999,25,43,30,15,26,19
Lotto Texas,12,4,1999,37,20,27,29,24,15
Lotto Texas,12,8,1999,42,2,28,32,45,5
Lotto Texas,12,11,1999,11,23,28,41,9,50
Lotto Texas,12,15,1999,44,25,22,24,11,13
Lotto Texas,12,18,1999,12,37,4,50,36,32
Lotto Texas,12,22,1999,26,13,49,39,37,8
Lotto Texas,12,25,1999,31,26,40,19,25,11
Lotto Texas,12,29,1999,1,21,26,16,44,14
Lotto Texas,1,1,2000,11,27,23,25,32,13
Lotto Texas,1,5,2000,4,23,43,3,22,31
Lotto Texas,1,8,2000,26,6,50,34,9,19
Lotto Texas,1,12,2000,46,27,29,48,49,15
Lotto Texas,1,15,2000,6,41,29,4,45,7
Lotto Texas,1,19,2000,34,23,1,43,15,6
Lotto Texas,1,22,2000,7,1,31,14,12,4
Lotto Texas,1,26,2000,28,2,6,23,7,18
Lotto Texas,1,29,2000,47,46,13,25,20,3
Lotto Texas,2,2,2000,41,20,25,34,17,7
Lotto Texas,2,5,2000,36,27,35,9,40,12
Lotto Texas,2,9,2000,29,32,9,21,38,50
Lotto Texas,2,12,2000,17,10,3,48,36,37
Lotto Texas,2,16,2000,31,3,27,16,17,22
Lotto Texas,2,19,2000,40,14,9,21,34,42
Lotto Texas,2,23,2000,37,24,13,30,6,27
Lotto Texas,2,26,2000,48,10,42,12,32,25
Lotto Texas,3,1,2000,42,45,37,29,41,50
Lotto Texas,3,4,2000,40,7,39,9,48,49
Lotto Texas,3,8,2000,44,1,29,13,17,28
Lotto Texas,3,11,2000,31,38,7,42,32,3
Lotto Texas,3,15,2000,38,6,15,22,19,39
Lotto Texas,3,18,2000,36,5,21,40,43,28
Lotto Texas,3,22,2000,17,41,38,5,8,35
Lotto Texas,3,25,2000,22,44,16,9,2,40
Lotto Texas,3,29,2000,17,20,41,37,13,29
Lotto Texas,4,1,2000,19,37,7,17,11,46
Lotto Texas,4,5,2000,38,25,20,49,39,21
Lotto Texas,4,8,2000,33,41,38,39,48,9
Lotto Texas,4,12,2000,40,44,18,38,34,28
Lotto Texas,4,15,2000,38,43,46,18,1,32
Lotto Texas,4,19,2000,35,33,4,7,27,12
Lotto Texas,4,22,2000,37,2,19,20,39,23
Lotto Texas,4,26,2000,28,31,3,13,12,44
Lotto Texas,4,29,2000,7,36,14,15,26,8
Lotto Texas,5,3,2000,23,35,38,33,18,19
Lotto Texas,5,6,2000,11,19,5,42,48,43
Lotto Texas,5,10,2000,41,14,23,45,37,32
Lotto Texas,5,13,2000,12,34,33,25,29,24
Lotto Texas,5,17,2000,50,27,20,5,4,40
Lotto Texas,5,20,2000,8,29,30,9,21,28
Lotto Texas,5,24,2000,23,9,43,38,39,2
Lotto Texas,5,27,2000,24,1,33,32,48,20
Lotto Texas,5,31,2000,3,5,23,50,44,29
Lotto Texas,6,3,2000,9,20,48,44,12,41
Lotto Texas,6,7,2000,49,29,40,23,28,20
Lotto Texas,6,10,2000,23,17,34,11,19,39
Lotto Texas,6,14,2000,50,11,37,45,16,44
Lotto Texas,6,17,2000,1,15,16,3,36,41
Lotto Texas,6,21,2000,47,35,32,41,17,27
Lotto Texas,6,24,2000,34,41,6,29,14,25
Lotto Texas,6,28,2000,24,47,13,22,34,45
Lotto Texas,7,1,2000,7,43,40,49,28,8
Lotto Texas,7,5,2000,26,48,46,33,38,8
Lotto Texas,7,8,2000,29,46,15,3,35,22
Lotto Texas,7,12,2000,49,50,33,20,19,41
Lotto Texas,7,15,2000,16,35,30,3,46,44
Lotto Texas,7,19,2000,9,35,54,53,51,28
Lotto Texas,7,22,2000,23,7,21,16,28,37
Lotto Texas,7,26,2000,9,52,42,27,24,14
Lotto Texas,7,29,2000,5,11,39,28,7,18
Lotto Texas,8,2,2000,13,19,38,30,27,9
Lotto Texas,8,5,2000,43,23,32,8,3,36
Lotto Texas,8,9,2000,22,47,12,4,51,54
Lotto Texas,8,12,2000,18,48,51,25,38,28
Lotto Texas,8,16,2000,42,14,12,35,49,27
Lotto Texas,8,19,2000,46,33,23,18,45,40
Lotto Texas,8,23,2000,6,33,48,28,11,45
Lotto Texas,8,26,2000,30,46,35,52,21,18
Lotto Texas,8,30,2000,16,48,36,11,2,21
Lotto Texas,9,2,2000,41,52,3,36,39,25
Lotto Texas,9,6,2000,48,40,44,38,20,29
Lotto Texas,9,9,2000,43,44,1,36,52,16
Lotto Texas,9,13,2000,54,51,41,39,15,47
Lotto Texas,9,16,2000,22,25,50,35,37,36
Lotto Texas,9,20,2000,48,2,9,47,11,31
Lotto Texas,9,23,2000,39,15,8,53,36,9
Lotto Texas,9,27,2000,9,49,17,45,44,23
Lotto Texas,9,30,2000,52,13,3,20,37,48
Lotto Texas,10,4,2000,12,4,26,14,16,38
Lotto Texas,10,7,2000,41,29,21,37,8,16
Lotto Texas,10,11,2000,46,14,38,2,42,4
Lotto Texas,10,14,2000,10,16,42,31,22,20
Lotto Texas,10,18,2000,33,35,22,13,11,52
Lotto Texas,10,21,2000,2,31,29,22,4,32
Lotto Texas,10,25,2000,3,17,42,14,50,25
Lotto Texas,10,28,2000,18,15,2,4,11,36
Lotto Texas,11,1,2000,45,38,53,30,27,35
Lotto Texas,11,4,2000,50,21,39,48,27,19
Lotto Texas,11,8,2000,49,24,54,2,4,53
Lotto Texas,11,11,2000,16,10,9,15,39,41
Lotto Texas,11,15,2000,6,45,49,21,34,27
Lotto Texas,11,18,2000,41,4,29,30,51,45
Lotto Texas,11,22,2000,15,48,22,5,43,26
Lotto Texas,11,25,2000,32,26,13,27,6,46
Lotto Texas,11,29,2000,35,45,46,9,26,4
Lotto Texas,12,2,2000,8,32,24,27,22,49
Lotto Texas,12,6,2000,35,16,9,1,39,3
Lotto Texas,12,9,2000,4,12,3,47,54,42
Lotto Texas,12,13,2000,15,34,42,47,3,41
Lotto Texas,12,16,2000,5,12,49,29,31,36
Lotto Texas,12,20,2000,10,39,23,46,18,42
Lotto Texas,12,23,2000,12,41,10,29,36,20
Lotto Texas,12,27,2000,11,18,30,27,51,28
Lotto Texas,12,30,2000,48,31,14,3,13,16
Lotto Texas,1,3,2001,2,7,24,33,54,30
Lotto Texas,1,6,2001,40,35,54,38,17,14
Lotto Texas,1,10,2001,8,21,40,33,28,18
Lotto Texas,1,13,2001,13,52,42,5,34,43
Lotto Texas,1,17,2001,42,11,22,49,40,47
Lotto Texas,1,20,2001,20,8,6,49,15,41
Lotto Texas,1,24,2001,33,18,32,42,30,19
Lotto Texas,1,27,2001,14,35,45,19,33,4
Lotto Texas,1,31,2001,7,54,25,46,21,44
Lotto Texas,2,3,2001,53,12,14,41,2,48
Lotto Texas,2,7,2001,16,30,22,40,37,15
Lotto Texas,2,10,2001,20,33,25,54,50,42
Lotto Texas,2,14,2001,44,17,33,31,24,41
Lotto Texas,2,17,2001,20,9,32,4,38,40
Lotto Texas,2,21,2001,26,22,43,36,5,7
Lotto Texas,2,24,2001,9,50,39,17,43,15
Lotto Texas,2,28,2001,53,14,15,43,35,6
Lotto Texas,3,3,2001,37,25,20,39,30,38
Lotto Texas,3,7,2001,51,36,10,45,31,37
Lotto Texas,3,10,2001,19,7,45,22,40,33
Lotto Texas,3,14,2001,33,53,21,46,7,50
Lotto Texas,3,17,2001,11,3,36,48,26,40
Lotto Texas,3,21,2001,27,16,54,52,33,3
Lotto Texas,3,24,2001,9,16,20,35,33,50
Lotto Texas,3,28,2001,26,50,16,5,4,43
Lotto Texas,3,31,2001,40,24,49,28,21,13
Lotto Texas,4,4,2001,38,49,43,37,41,9
Lotto Texas,4,7,2001,42,16,3,35,28,45
Lotto Texas,4,11,2001,12,18,27,50,41,37
Lotto Texas,4,14,2001,39,1,44,25,6,54
Lotto Texas,4,18,2001,23,50,12,4,2,3
Lotto Texas,4,21,2001,47,2,23,10,29,48
Lotto Texas,4,25,2001,50,48,34,27,3,2
Lotto Texas,4,28,2001,15,4,29,3,51,16
Lotto Texas,5,2,2001,26,32,49,18,45,54
Lotto Texas,5,5,2001,48,39,30,9,6,4
Lotto Texas,5,9,2001,9,40,23,17,19,8
Lotto Texas,5,12,2001,8,1,47,54,51,4
Lotto Texas,5,16,2001,33,42,15,19,50,36
Lotto Texas,5,19,2001,4,18,7,33,13,5
Lotto Texas,5,23,2001,24,13,21,11,3,35
Lotto Texas,5,26,2001,41,38,54,30,28,24
Lotto Texas,5,30,2001,17,6,10,30,49,21
Lotto Texas,6,2,2001,5,47,6,51,17,36
Lotto Texas,6,6,2001,33,52,43,49,40,32
Lotto Texas,6,9,2001,6,12,48,28,43,47
Lotto Texas,6,13,2001,41,7,42,50,30,36
Lotto Texas,6,16,2001,15,22,9,49,29,52
Lotto Texas,6,20,2001,41,50,6,13,9,23
Lotto Texas,6,23,2001,10,16,12,29,25,41
Lotto Texas,6,27,2001,48,9,8,2,51,15
Lotto Texas,6,30,2001,23,26,39,31,4,41
Lotto Texas,7,4,2001,42,18,11,22,21,24
Lotto Texas,7,7,2001,32,31,20,34,35,5
Lotto Texas,7,11,2001,34,48,45,44,31,18
Lotto Texas,7,14,2001,49,43,39,15,53,25
Lotto Texas,7,18,2001,12,34,52,14,19,36
Lotto Texas,7,21,2001,14,26,24,7,18,28
Lotto Texas,7,25,2001,43,32,3,45,21,9
Lotto Texas,7,28,2001,54,4,33,21,46,47
Lotto Texas,8,1,2001,18,33,10,38,39,28
Lotto Texas,8,4,2001,14,10,16,51,7,30
Lotto Texas,8,8,2001,32,45,2,40,33,52
Lotto Texas,8,11,2001,11,9,26,16,43,3
Lotto Texas,8,15,2001,46,36,54,34,22,29
Lotto Texas,8,18,2001,18,1,52,45,32,26
Lotto Texas,8,22,2001,5,21,35,27,19,31
Lotto Texas,8,25,2001,28,16,31,8,9,51
Lotto Texas,8,29,2001,28,44,37,11,30,31
Lotto Texas,9,1,2001,17,10,32,51,7,1
Lotto Texas,9,5,2001,18,14,15,9,10,1
Lotto Texas,9,8,2001,13,40,6,54,26,17
Lotto Texas,9,12,2001,49,34,45,15,27,33
Lotto Texas,9,15,2001,44,43,25,41,17,32
Lotto Texas,9,19,2001,28,8,29,37,15,13
Lotto Texas,9,22,2001,35,33,44,2,32,29
Lotto Texas,9,26,2001,25,47,30,16,26,45
Lotto Texas,9,29,2001,52,44,33,13,46,37
Lotto Texas,10,3,2001,36,32,38,46,12,9
Lotto Texas,10,6,2001,44,50,5,12,20,36
Lotto Texas,10,10,2001,11,32,43,20,40,24
Lotto Texas,10,13,2001,22,7,51,40,9,47
Lotto Texas,10,17,2001,48,15,6,23,22,50
Lotto Texas,10,20,2001,4,46,24,30,3,52
Lotto Texas,10,24,2001,47,17,35,6,24,12
Lotto Texas,10,27,2001,11,36,50,7,38,10
Lotto Texas,10,31,2001,37,52,48,5,43,11
Lotto Texas,11,3,2001,33,4,40,50,25,49
Lotto Texas,11,7,2001,34,3,20,26,25,35
Lotto Texas,11,10,2001,11,24,12,25,36,42
Lotto Texas,11,14,2001,53,38,42,44,24,18
Lotto Texas,11,17,2001,21,3,5,28,29,7
Lotto Texas,11,21,2001,51,6,3,33,41,28
Lotto Texas,11,24,2001,36,48,22,35,43,54
Lotto Texas,11,28,2001,50,9,25,35,47,1
Lotto Texas,12,1,2001,54,18,22,30,28,13
Lotto Texas,12,5,2001,45,13,32,53,42,47
Lotto Texas,12,8,2001,43,12,48,20,39,45
Lotto Texas,12,12,2001,52,7,4,15,48,49
Lotto Texas,12,15,2001,50,38,40,34,5,9
Lotto Texas,12,19,2001,37,46,15,44,24,35
Lotto Texas,12,22,2001,41,48,13,14,50,16
Lotto Texas,12,26,2001,8,20,47,51,40,44
Lotto Texas,12,29,2001,45,24,50,41,32,4
Lotto Texas,1,2,2002,45,47,15,27,2,20
Lotto Texas,1,5,2002,54,31,1,3,51,41
Lotto Texas,1,9,2002,38,34,14,43,9,5
Lotto Texas,1,12,2002,7,35,38,53,11,23
Lotto Texas,1,16,2002,32,10,18,17,46,22
Lotto Texas,1,19,2002,53,25,8,22,4,19
Lotto Texas,1,23,2002,11,47,16,23,10,54
Lotto Texas,1,26,2002,28,37,10,34,12,26
Lotto Texas,1,30,2002,28,10,53,37,33,47
Lotto Texas,2,2,2002,2,10,21,29,30,18
Lotto Texas,2,6,2002,35,32,14,23,20,52
Lotto Texas,2,9,2002,24,26,39,42,46,38
Lotto Texas,2,13,2002,40,47,42,41,21,18
Lotto Texas,2,16,2002,40,4,10,2,20,43
Lotto Texas,2,20,2002,27,47,36,29,30,10
Lotto Texas,2,23,2002,16,23,17,27,25,22
Lotto Texas,2,27,2002,23,1,50,54,25,20
Lotto Texas,3,2,2002,51,4,52,27,17,25
Lotto Texas,3,6,2002,45,1,40,11,30,39
Lotto Texas,3,9,2002,42,34,33,6,48,41
Lotto Texas,3,13,2002,26,27,43,18,41,33
Lotto Texas,3,16,2002,42,54,39,3,52,34
Lotto Texas,3,20,2002,32,47,48,12,28,5
Lotto Texas,3,23,2002,15,3,34,13,32,16
Lotto Texas,3,27,2002,28,35,39,41,33,45
Lotto Texas,3,30,2002,28,32,53,41,50,13
Lotto Texas,4,3,2002,50,46,17,35,5,4
Lotto Texas,4,6,2002,3,41,25,50,52,27
Lotto Texas,4,10,2002,12,37,29,53,15,54
Lotto Texas,4,13,2002,2,28,44,53,9,5
Lotto Texas,4,17,2002,31,25,3,24,19,15
Lotto Texas,4,20,2002,1,40,52,33,43,11
Lotto Texas,4,24,2002,35,25,13,11,10,39
Lotto Texas,4,27,2002,28,15,7,44,31,10
Lotto Texas,5,1,2002,33,22,13,23,2,43
Lotto Texas,5,4,2002,11,5,10,16,4,20
Lotto Texas,5,8,2002,36,53,27,39,46,15
Lotto Texas,5,11,2002,19,39,41,15,36,9
Lotto Texas,5,15,2002,23,34,24,3,30,31
Lotto Texas,5,18,2002,34,23,51,46,8,41
Lotto Texas,5,22,2002,47,28,19,13,33,48
Lotto Texas,5,25,2002,16,25,54,4,26,12
Lotto Texas,5,29,2002,44,39,1,8,14,25
Lotto Texas,6,1,2002,30,5,32,14,45,12
Lotto Texas,6,5,2002,50,33,4,17,2,37
Lotto Texas,6,8,2002,42,19,5,25,37,8
Lotto Texas,6,12,2002,7,37,30,46,32,44
Lotto Texas,6,15,2002,48,8,44,30,47,32
Lotto Texas,6,19,2002,45,1,51,18,53,24
Lotto Texas,6,22,2002,16,11,2,13,34,26
Lotto Texas,6,26,2002,37,19,7,42,43,22
Lotto Texas,6,29,2002,50,30,9,45,54,14
Lotto Texas,7,3,2002,32,17,5,24,2,53
Lotto Texas,7,6,2002,43,6,5,45,49,41
Lotto Texas,7,10,2002,28,3,45,12,53,34
Lotto Texas,7,13,2002,29,42,22,8,11,5
Lotto Texas,7,17,2002,46,11,21,26,40,32
Lotto Texas,7,20,2002,23,2,14,49,41,50
Lotto Texas,7,24,2002,47,6,25,50,2,54
Lotto Texas,7,27,2002,12,41,44,18,1,5
Lotto Texas,7,31,2002,6,3,34,12,31,23
Lotto Texas,8,3,2002,30,20,41,42,2,16
Lotto Texas,8,7,2002,19,42,49,3,5,44
Lotto Texas,8,10,2002,35,51,44,42,25,46
Lotto Texas,8,14,2002,8,12,14,39,44,43
Lotto Texas,8,17,2002,53,44,5,9,11,19
Lotto Texas,8,21,2002,32,43,28,36,10,9
Lotto Texas,8,24,2002,49,21,28,23,17,3
Lotto Texas,8,28,2002,42,36,2,18,40,53
Lotto Texas,8,31,2002,32,40,37,41,36,43
Lotto Texas,9,4,2002,27,25,50,28,8,49
Lotto Texas,9,7,2002,1,26,30,40,4,42
Lotto Texas,9,11,2002,51,3,10,38,31,28
Lotto Texas,9,14,2002,4,21,2,43,38,16
Lotto Texas,9,18,2002,19,4,47,35,6,10
Lotto Texas,9,21,2002,32,10,35,47,6,19
Lotto Texas,9,25,2002,16,11,23,6,50,42
Lotto Texas,9,28,2002,19,51,50,36,22,35
Lotto Texas,10,2,2002,13,20,29,53,12,42
Lotto Texas,10,5,2002,32,48,10,28,53,12
Lotto Texas,10,9,2002,15,27,12,22,53,30
Lotto Texas,10,12,2002,48,20,15,31,23,30
Lotto Texas,10,16,2002,9,19,22,27,17,34
